hash,date,files,deletions,insertions,lines,is_reverted,failed_pipeline,changes_in_30_days,duplication_percentage
dffeb4683c039dec4907b15a13689f01d0a34b87,2024-01-15 02:47:18+00:00,2,10,2,12,0,False,14,0.0
d448965952342c7c1e15049702d6a14772e086fb,2024-01-15 03:57:48+00:00,6,30,40,70,0,False,77,5.07
52100049f0568c6889b319169895ee84f5e53e83,2024-01-15 06:03:33+00:00,1,1,1,2,0,False,14,0.0
3a3563e78cbc489bb4f574aacfad6a189c2c3f45,2024-01-15 12:19:29+00:00,4,16,13,29,0,False,26,10.34
f45f7ae08ff9cdbf6f20121df62b4d412f18e7c2,2024-01-15 13:32:49+00:00,1,0,19,19,0,False,0,0.0
f41e76f37e5f5d6261b64a5c19200c46988c36ff,2024-01-15 13:51:19+00:00,1,0,9,9,0,False,2,0.0
bbfe147643ca83c9419d3080c03a6a4eae0674ed,2024-01-15 15:57:10+00:00,5,7,143,150,0,False,2,0.0
6a03f787ee47ceb55ab7e79fd762668c4d2c0f16,2024-01-15 23:58:34+00:00,2,152,152,304,0,False,0,0.0
e0502678c93277087b5c0144816e4932dbc3f789,2024-01-15 23:58:49+00:00,2,113,113,226,0,False,0,0.0
03aa695a0ecb36ab4f37dfbaa77128b752c477a0,2024-01-16 04:08:31+00:00,1,1,1,2,0,False,0,0.0
dd6c02d89bcdbf579451da44ae5e8654aeaed6d8,2024-01-16 06:13:11+00:00,1,6,13,19,0,False,15,0.0
669601f8761c6de6cb23c38d3e690e53689b9742,2024-01-16 07:02:38+00:00,2,14,12,26,0,False,8,0.0
533887ec7ae32b09c9f9c677add08b7a7418d5e1,2024-01-16 09:15:20+00:00,7,16,233,249,0,False,12,15.73
2e1808deff7a75235e077bfb68fc58bb308387a5,2024-01-17 07:05:54+00:00,2,151,151,302,0,False,0,0.0
dd175cf9ed53084760bb49ce0ccaa8484988ec14,2024-01-17 07:06:31+00:00,2,114,114,228,0,False,0,0.0
9c3e18a3a3dd577d22b43293dd91f1387782a6f3,2024-01-17 07:50:46+00:00,6,28,40,68,0,False,27,0.0
c9cb0887a5bf93dcfe9ff29d50ce92ebef071e05,2024-01-17 10:53:23+00:00,2,1,5,6,0,False,0,0.0
f7b27938cc155abb61365b25b361f204bc4e186a,2024-01-18 02:41:40+00:00,1,49,24,73,0,False,27,0.0
bc645d559219da1237bd7ea9bf5a5aea648bf860,2024-01-18 02:42:17+00:00,1,1,1,2,0,False,27,0.0
136e6fe6c181858ee3a95956a02a82da624a7c82,2024-01-18 02:42:42+00:00,1,1,1,2,0,False,2,0.0
5a05aca4a3d7cf38cb4ba9b20d4b6b103961dd62,2024-01-18 02:42:59+00:00,2,111,111,222,0,False,0,0.0
8ec1ec28c24406eeee887be86383b3072c1e2a18,2024-01-18 02:43:19+00:00,2,150,150,300,0,False,0,0.0
389303ecbf9bcfdd1daa7f3b90ee6479591e59f0,2024-01-18 08:24:56+00:00,2,116,126,242,0,False,42,0.0
7dda8767d06d3195ceb98ad9d65906872913a857,2024-01-18 11:14:12+00:00,3,34,31,65,0,False,32,0.0
0a8140f850f8d683ede7bc202e684e082752580b,2024-01-18 11:15:24+00:00,2,14,27,41,0,False,22,0.0
dcfeb014ebe476567eb664513ab161437fc56f2d,2024-01-18 11:17:56+00:00,2,10,20,30,0,False,8,0.0
1bceb39e1bcdda8c9cbca7d24dd288e7167d3b8b,2024-01-18 15:10:43+00:00,6,13,179,192,0,False,1,0.0
ac2da9d2eddb3bf458bbbc20a165e980a6bd0613,2024-01-18 15:25:55+00:00,1,10,10,20,0,False,0,0.0
f97d36d08864ce96fb9950fc897f62e595d2a30d,2024-01-19 02:03:06+00:00,2,153,153,306,0,False,0,0.0
d538d3f144f4c63a1932cbc1696b3fd935a59c59,2024-01-19 02:03:17+00:00,2,110,110,220,0,False,0,0.0
5e576ca2759cd734fd40f0929ad4b3bc9555ef17,2024-01-19 02:11:49+00:00,2,2,10,12,0,False,6,0.0
5dd683fac8ef4c351329a1f3952de162e5766027,2024-01-19 02:15:11+00:00,2,5,11,16,0,False,5,0.0
41352cc50325e6187b1036348bab494de769d480,2024-01-19 02:30:07+00:00,1,1,1,2,0,False,5,0.0
1b2cddcc978247b03b801f0e19101b7ecade6529,2024-01-19 02:35:38+00:00,3,39,2,41,0,False,2,0.0
63dbaa82eda0be458c865115c6a00501eccabf84,2024-01-19 02:43:14+00:00,1,7,7,14,0,False,2,0.0
1459a007e90d8f7f594a1ae49c20d2bfbe843401,2024-01-19 10:50:55+00:00,3,42,38,80,0,False,1,0.0
cd192046edf0096a409e6391ffc181040599a8e9,2024-01-19 11:44:00+00:00,1,0,6,6,0,False,1,0.0
d7542db7f65e85fc9fdaa0a1d584d6d5209ed9af,2024-01-19 14:05:57+00:00,3,11,17,28,0,False,32,0.0
d6ab67bcf507a0c4bc75c07562511dffb665ac46,2024-01-20 05:07:02+00:00,2,145,145,290,0,False,0,0.0
5d2dd2f38c184d706a0c3e20bd3869b1eefccb07,2024-01-20 05:07:15+00:00,2,116,126,242,0,False,0,0.0
cbfc6ea2997629cff90a04975e45a8de3374d2c1,2024-01-22 01:07:24+00:00,1,0,1,1,0,False,2,0.0
7dce720522a0a06f93b4e216fb1dcab6a6ec4e72,2024-01-22 01:07:51+00:00,2,123,127,250,0,False,0,0.0
0c229c23d45ac2d0ba332628e0a41e374d352820,2024-01-22 02:11:29+00:00,1,2,2,4,0,False,9,0.0
48c35b15121361820196ea85e6604827596215ad,2024-01-22 02:19:25+00:00,6,14,57,71,0,False,58,0.0
356ec05f6375bb162cb58c0589a7797db627b3ae,2024-01-22 15:03:40+00:00,2,2,6,8,0,False,3,0.0
d57fc745dbbdccdf639d2c6562c85c6ff6db5c67,2024-01-23 00:02:00+00:00,2,121,125,246,0,False,0,0.0
90e71783a2100b9a131d2da330bf3f6b1350159c,2024-01-23 01:19:07+00:00,2,152,152,304,0,False,0,0.0
45b4aa63b74887f8fcefb59ce0f88ece8dc1dece,2024-01-23 04:07:12+00:00,7,22,50,72,0,False,67,0.0
065e2daa3deaab11633e7291198bf7968e2a5990,2024-01-23 04:34:30+00:00,3,15,9,24,0,False,0,0.0
7916a1f947513c42441f25006eff831d7b10f6c7,2024-01-23 06:28:20+00:00,3,26,23,49,0,False,5,0.0
cc6b537220713ecdf2792cbd489ea972d0cfa099,2024-01-23 08:52:56+00:00,4,46,68,114,0,False,37,0.0
d6bcba332ad48fc3ce02602fe1807528f29b2e26,2024-01-23 11:41:36+00:00,2,1,20,21,0,False,2,4.71
19d92a8d2d4e175d6d12a7e21fdbeef626539afe,2024-01-23 11:44:30+00:00,5,0,100,100,0,False,0,0.0
4bbb2b866cdf81e68f04a6a2e4525658d4bef9c4,2024-01-23 16:37:57+00:00,3,16,3,19,0,False,16,0.0
abe291e71d196c19c866120c29c7108885d6ab88,2024-01-24 01:23:22+00:00,2,148,148,296,0,False,0,0.0
3466b54aa536cc4d297f656fc9aac087393e8370,2024-01-24 01:23:38+00:00,2,119,123,242,0,False,0,0.0
d16366b50147cf098a55749bce359aa7e8a78037,2024-01-24 01:28:14+00:00,3,3,15,18,0,False,26,0.0
251704e40114212aeb6c3b37260c0a22da4e736b,2024-01-24 04:05:37+00:00,5,1,42,43,0,False,2,0.0
0075672e31420b7c4e14181dccac1c6815be3ec5,2024-01-24 04:30:36+00:00,1,6,12,18,0,False,3,0.0
5dacb0044bcda858150b2d05a5837552ce9302b5,2024-01-24 04:58:54+00:00,4,12,21,33,0,False,57,1.91
e5ea70a13cb44c2d774e41e5687c3a275f4dc144,2024-01-24 06:10:17+00:00,1,4,11,15,0,False,4,0.0
607b431fc046dbfa4217459a86fb6b09413207c7,2024-01-24 06:11:17+00:00,1,9,17,26,0,False,15,0.0
01ae40518c705c4bc0193f1172a6aeeaa8b09563,2024-01-24 06:12:00+00:00,1,3,9,12,0,False,2,0.0
3f0a17b47b70e79c9143465d4de1a9b53161c43e,2024-01-24 06:31:47+00:00,1,2,1,3,0,False,4,0.0
10060d805ca57df15d73325b472be52bf0c3b6f3,2024-01-24 06:46:39+00:00,3,8,19,27,0,False,22,0.0
e69f0d6a9b28ab545517cf4051240525adc62c33,2024-01-25 02:53:30+00:00,2,120,124,244,0,False,0,0.0
1bca769b84b147f8e79b22f3e9d746f5c4932c75,2024-01-25 02:53:42+00:00,2,146,146,292,0,False,0,0.0
bcef0bb17ff7b64500b4a90778d0794cdfb4e4ea,2024-01-25 05:16:10+00:00,7,37,92,129,0,False,59,1.78
b2dc55f9654fcb3f5af846ca7d66cc4749ed64a5,2024-01-25 06:23:29+00:00,7,92,37,129,0,False,57,1.91
5a513ec3818393404e1b5a867e004f5dab547adc,2024-01-25 11:53:19+00:00,6,153,170,323,0,False,13,0.0
b7dd3e1056007dd3d0e0207b2bc5f6dbf41e7855,2024-01-25 12:33:52+00:00,5,286,34,320,0,False,14,0.0
93e3dafaaf81136b084bd0bf9fe73dcf1e1eaffc,2024-01-26 03:17:10+00:00,2,146,146,292,0,False,0,0.0
be82f6678fc0fde541197e8dd8b824fa41e814ba,2024-01-26 03:17:27+00:00,2,121,125,246,0,False,0,0.0
7e59ddf27ef71114ba0b153838d1ee45bc8d831f,2024-01-26 03:19:27+00:00,1,7,1,8,0,False,2,0.0
1f47c0571c4b8b8857a2f96aebaa673173853ada,2024-01-26 03:20:01+00:00,1,4,4,8,0,False,3,0.0
94302178c6c969cb89b1956cc701653783081a9a,2024-01-26 05:17:42+00:00,1,5,9,14,0,False,14,0.0
a51d3cb01690d4b16f0236b93f8e0e6e90f5cc3d,2024-01-26 05:19:03+00:00,6,24,29,53,0,False,16,0.0
818028b23782631e6d451f8f74b166436a16f9a6,2024-01-26 05:38:01+00:00,3,1,34,35,0,False,0,0.0
619b72bb140478f6e1b79ec526cb30580b6993f2,2024-01-26 06:11:53+00:00,2,13,13,26,0,False,0,0.0
902aa40d6beb0b21a426ae93e356125974a1a4c4,2024-01-26 08:13:01+00:00,6,8,12,20,0,False,36,0.0
7bfa449ae5c2c1649cc17c7d3039697af39de7a7,2024-01-26 10:29:33+00:00,2,0,30,30,0,False,0,0.0
48ac84692fd3da2e42f4c6830be6897f9dabd47a,2024-01-26 10:46:33+00:00,4,0,56,56,0,False,0,0.0
5d078500635c9b7554a8adfb5bb604a1c7b3f110,2024-01-29 02:44:34+00:00,1,5,0,5,0,False,0,0.0
43ef7c06aec620226850fc78f7397b7ec6d8a82f,2024-01-29 02:45:47+00:00,2,121,125,246,0,False,0,0.0
c842f2d6022438b0c04a4cca270290e600ebb7bb,2024-01-29 02:46:29+00:00,1,1,1,2,0,False,1,0.0
94ea01b45b70a397ecf75dd891cd44b3b7bcffae,2024-01-29 03:46:16+00:00,2,0,35,35,0,False,0,0.0
3835e190a3bf802bff49fe0d2cfd70e1c81e51b2,2024-01-30 06:03:01+00:00,1,1,1,2,0,False,2,0.0
e4063101f01bc1a1de488609a4817d1a487d61d4,2024-01-30 09:45:29+00:00,2,154,154,308,0,False,0,0.0
cf025146db6c0407c562f8f20fe32fd6c001f4a8,2024-01-30 09:47:43+00:00,2,122,122,244,0,False,0,0.0
ea758d447228d8ac94acb8e4270ff7b93d76c95a,2024-01-31 01:55:50+00:00,2,149,149,298,0,False,0,0.0
600eb5551349c3fe6679ca7835b41770ccea547a,2024-01-31 02:14:33+00:00,2,119,14,133,0,False,15,0.0
20f8ddcf86a08883a001c4ecdba047d4158fde29,2024-01-31 03:18:57+00:00,2,117,117,234,0,False,0,0.0
c4e6de4b6742c14d77e6220ef957c76836910002,2024-01-31 05:10:22+00:00,1,6,1,7,0,False,1,0.0
a270af13ae2bbead972358a39d6b89d2dfa6273e,2024-01-31 06:44:23+00:00,3,52,5,57,0,False,0,0.0
1c8cba79804b23ee563a54d52f777cce1cca2293,2024-01-31 06:45:36+00:00,2,0,15,15,0,False,1,0.0
1f0a2a834f72668615299338279bb21dd37bc553,2024-01-31 07:00:25+00:00,2,0,3,3,0,False,4,21.3
ae7a244f25a0d29f5ce45dfb4898d6596196b434,2024-01-31 12:39:20+00:00,1,1,1,2,0,False,1,0.0
4b8848205e9484079c6fa880d3dff5fa4e2d2bd0,2024-01-31 13:20:53+00:00,1,1,1,2,0,False,1,0.0
5a6650435e7c7c065c92d3f2a5742fdd795f33e7,2024-02-01 01:16:54+00:00,2,149,149,298,0,False,0,0.0
4c390fb94da17975730b71039b8d7d36de024280,2024-02-01 01:17:09+00:00,2,117,117,234,0,False,0,0.0
d30536f25aa0e1b2adf33715b369d437eb30718c,2024-02-01 01:17:59+00:00,1,16,2,18,0,False,25,0.0
0d1059231b8fd5859c39198ae7ef46908b53f369,2024-02-01 01:23:56+00:00,2,12,12,24,0,False,0,0.0
5509cb0f2b8b38be4b2104be068fb096f858826b,2024-02-01 01:28:37+00:00,0,0,0,0,0,False,0,0.0
6dd0eb9da77904219b7e2e1e20761a8a7df207e8,2024-02-01 02:18:27+00:00,1,0,1,1,0,False,5,0.0
5abe4eca517c49de1eb7032af64dafc1b78bb138,2024-02-01 03:33:57+00:00,4,12,39,51,0,False,21,0.0
f50185256319b327041bf2e986d18df4da0d376e,2024-02-01 05:46:20+00:00,1,1,0,1,0,False,5,0.0
7750c1659e8c3d3af248702bf5292adc6e1aa26a,2024-02-01 06:56:06+00:00,1,0,1,1,0,False,0,0.0
f036dd5cb79c8ad27c340e5a32224bd1b924bd7c,2024-02-02 02:04:02+00:00,2,0,4,4,0,False,6,0.0
07c85b47de32420e0fdc77eede3f49c65b791519,2024-02-02 03:57:33+00:00,2,0,46,46,0,False,7,0.0
655fd58234eda52205f3fd486a971f5677077ab6,2024-02-02 04:32:57+00:00,1,1,1,2,0,False,0,4.06
f1480852f15e92312b3275cda043911656644c04,2024-02-02 05:11:34+00:00,4,0,69,69,0,False,1,0.0
a530e8ad03a7daf01a69d6e7bcda457c4c1ace43,2024-02-02 05:11:46+00:00,6,12,14,26,0,False,0,0.0
6c3e2433d71e9a9b3056e91bd116aa8be9bd43e1,2024-02-02 07:31:22+00:00,2,117,117,234,0,False,0,0.0
ed09f92678d819e618392d9d0fc432081fb45a67,2024-02-02 07:31:35+00:00,2,149,149,298,0,False,0,0.0
f4c2939f06b34cab512ead6df090c6acaa563383,2024-02-02 09:23:41+00:00,3,1,2,3,0,False,0,0.0
639e6aa26600c7b09362b3132d438a159489a27e,2024-02-02 16:37:13+00:00,1,0,43,43,0,False,1,0.0
93136b3453fa4adcd097d126fe8b59d2f540012d,2024-02-03 20:23:27+00:00,3,14,38,52,0,False,8,0.0
800607be9fabb460feaad4d87622ad8ca8205cc4,2024-02-05 01:10:07+00:00,2,121,121,242,0,False,0,0.0
39a4ed2fc0d2a06f7e90fbc3bc2b8948cfc202ac,2024-02-05 01:26:48+00:00,1,31,28,59,0,False,11,0.0
455b5efc7881da5fc320474a038cf1559b3923d0,2024-02-05 02:26:50+00:00,1,2,3,5,0,False,0,0.0
c87344fe1097a48da2129955792deaa87efdc9b5,2024-02-05 03:18:04+00:00,1,9,13,22,0,False,48,0.0
860f2337882cdb5e9513eca764a933a4ac2f3e2d,2024-02-05 05:04:08+00:00,2,14,19,33,0,False,65,0.0
0afdf3a14b606def57fab56a3ef4f1c5cc92f127,2024-02-05 08:17:16+00:00,3,15,8,23,0,False,1,0.0
9f4140691403fa9a98a81e449940792b084ed246,2024-02-06 03:21:02+00:00,2,155,160,315,0,False,0,0.0
c370217fd5e372de5c82047ef8307703d0045e44,2024-02-06 03:21:19+00:00,2,126,126,252,0,False,0,0.0
81bbfd1090a2420f1500ba7b63a8eaa7eaf4b3ae,2024-02-06 03:31:36+00:00,1,0,3,3,0,False,1,0.0
c9e2d29e233f7051f6b0cb56f5ff28fc2aa4ff14,2024-02-06 05:06:59+00:00,4,0,30,30,0,False,1,0.0
5316c62f6035267f37a5dfbc0beef142ec2f91e2,2024-02-06 07:29:42+00:00,2,2,22,24,0,False,5,11.29
e393ee53396b2fda45073366ba15686caa830921,2024-02-06 08:04:58+00:00,1,0,20,20,0,False,0,11.29
e718930712e0e4b146f275f33fb8de44cc2f2345,2024-02-06 11:07:47+00:00,2,16,27,43,0,False,13,0.0
390b873e5cbef4473fd4db26891d289f202ac6a5,2024-02-06 11:17:47+00:00,1,0,62,62,0,False,0,6.54
dd09c2e49b2bfa536f3139ca8ad6273ab609ad17,2024-02-06 12:08:54+00:00,1,0,4,4,0,False,6,0.0
63154ea21fd82b3e3166644bdc289e0e72d07f42,2024-02-06 12:40:12+00:00,7,173,51,224,0,False,19,0.0
e152370524d5c70bc8f6813714dbde8d05fef59e,2024-02-06 12:41:43+00:00,1,3,6,9,0,False,3,0.0
ff7bc64eabac2688180fe811b62c79b15c8c130c,2024-02-06 12:42:48+00:00,3,84,78,162,0,False,0,0.0
42a099656b3b6ac8ef1356007793016c5631aee2,2024-02-06 12:43:23+00:00,2,84,57,141,0,False,0,0.0
85a1c828108f65e765b0b852c31d88517f96d209,2024-02-06 12:44:12+00:00,4,3,30,33,0,False,47,0.0
5d165ea7e567a6a0af17cc8fba77fa784a087027,2024-02-07 02:39:05+00:00,2,148,148,296,0,False,0,0.0
5ab925a1b04e2c3a8d235476681aa412b492a907,2024-02-07 02:39:18+00:00,2,121,121,242,0,False,0,0.0
9003bbe7d7249db80eebe1f95c962fcc632b61b3,2024-02-07 05:34:31+00:00,5,24,46,70,0,False,9,0.0
0d676203803e53f0e9b5199bad134862168989f9,2024-02-07 05:35:01+00:00,3,2,6,8,0,False,5,0.0
6a7733cbe97e483a4dcceedc35e05fb8a089625e,2024-02-07 05:38:59+00:00,7,8,22,30,0,False,0,0.0
d3f85f1cc43761b353b34df204b38c186369ec2e,2024-02-07 08:03:11+00:00,1,1,3,4,0,False,6,0.0
653d03b013b38973ba513bce537413ef06a7f4e7,2024-02-07 10:10:27+00:00,2,7,10,17,0,False,4,0.0
d6c78342244019f6432394e9e2f3aef0796accb1,2024-02-08 00:10:23+00:00,2,148,148,296,0,False,0,0.0
201adfb8c6eeb3368ebad37d535f17ada95dd857,2024-02-08 00:10:34+00:00,2,122,122,244,0,False,0,0.0
b2255c542592023e3ee52634b1404beee80b9681,2024-02-08 02:05:16+00:00,1,3,2,5,0,False,13,0.0
ce2d02553708dc5d7ff462ab7c9fcded5a27b1fe,2024-02-08 05:31:14+00:00,3,0,22,22,0,False,2,0.0
149c45be216bbd2e28008554cb71645681da5045,2024-02-08 06:58:03+00:00,1,1,1,2,0,False,0,0.0
8782a0d76499645266de2b90089ce282eb1d03e8,2024-02-08 07:04:12+00:00,7,8,23,31,0,False,0,0.0
1e3a00b9d2a21593745c1e756066d11d9571ba5a,2024-02-08 11:55:13+00:00,3,0,33,33,0,False,1,0.0
b786c6821cacb75b48fc807b2f69c9aec57c9ed3,2024-02-08 21:35:44+00:00,1,0,7,7,0,False,1,0.0
45925ace2f0ce058daad23c09041007257432030,2024-02-09 05:03:58+00:00,2,155,155,310,0,False,0,0.0
c8ee501eee998c512ecad525b79c1130fe5bcb7f,2024-02-09 05:04:07+00:00,2,122,122,244,0,False,0,0.0
a8ffc1523ae87580d2e22828ae4b688812f10507,2024-02-09 09:35:53+00:00,3,0,32,32,0,False,0,0.0
3700d88d5395028c828904522620e485819ac6fb,2024-02-09 10:11:58+00:00,3,8,8,16,0,False,20,5.38
f5bafe4467af0f5adbbf0b41818accc4dc5cdccb,2024-02-12 05:09:19+00:00,2,124,124,248,0,False,0,0.0
14f15d2583f20260efa09003dab6a7f8b26b2269,2024-02-12 05:12:09+00:00,4,12,12,24,0,False,70,0.0
314d9f5c3dd0b57e519d0afce81e9759761b5074,2024-02-12 05:19:06+00:00,2,6,23,29,0,False,4,0.0
0f4e30977e0d9208dab6657e2b73059f62eb3f6e,2024-02-12 05:22:05+00:00,1,2,2,4,0,False,15,0.0
d62f50deada52d0e62fd750a48a48f4d214e79d1,2024-02-12 05:46:30+00:00,1,1,1,2,0,False,4,0.0
fd79ed674fed1d934dcc61ec19489a60eebfa8d4,2024-02-12 08:40:51+00:00,4,13,19,32,0,False,1,0.0
8d7754d85d0e29f81a5b81d2d089b0aba2a2dd5a,2024-02-13 13:02:59+00:00,2,125,125,250,0,False,0,0.0
ecba2782be3e63bbb32143dac5907fbb65da4323,2024-02-14 06:06:38+00:00,2,158,158,316,0,False,0,0.0
11e93f3f59b47c9860d665f94190a92af8753e44,2024-02-15 02:06:27+00:00,5,3,13,16,0,False,35,0.0
1cd506c26005b7af64f272c6659c3156ef07a25a,2024-02-15 02:07:15+00:00,2,148,148,296,0,False,0,0.0
b8f0acb600f5370cdaf0e2c9a3ca762b31724367,2024-02-15 02:08:34+00:00,4,24,43,67,0,False,25,8.6
725b3d2e59f758f77e72d941b1d3f32e5891b0b6,2024-02-15 02:21:31+00:00,2,198,198,396,0,False,0,0.0
f42a521461c64396cf413fa6b8910e0407623e9e,2024-02-15 02:51:22+00:00,3,5,39,44,0,False,1,8.6
4b57696812a1a1f1e3efac3a9dcc4c1ad2a46a6a,2024-02-15 02:52:26+00:00,4,4,4,8,0,False,40,0.0
9d7be965ae6d8e608d621d7fe35a6148efaef483,2024-02-15 05:10:18+00:00,2,31,14,45,0,False,16,0.0
0b7fc1ce68894356539311b36aac926765c370ae,2024-02-15 07:30:25+00:00,3,0,25,25,0,False,1,0.0
a3d20d4289d79f0d2dc898ee30fb5805bd99806e,2024-02-15 11:00:45+00:00,2,31,19,50,0,False,15,0.0
43b0e75e7428a472755f3bdd4c3c301a8d94705a,2024-02-15 14:17:37+00:00,2,11,21,32,0,False,17,0.0
82f61f9584bef2df6ad1c036bfc83881a48eae14,2024-02-16 02:54:01+00:00,1,0,5,5,0,False,0,0.0
81252a370e52fe62d4e9cbf9cc52245b0595e37a,2024-02-16 03:26:48+00:00,2,154,154,308,0,False,0,0.0
c6851335380c5dd116db07f0098d7c388bb57b9f,2024-02-16 03:49:06+00:00,1,1,1,2,0,False,0,0.0
b74fb52d563996b67dde8c09085636b25a46a985,2024-02-16 04:17:48+00:00,5,16,16,32,0,False,0,0.0
48a5366f2111e04c781e1408fc50186ff82af735,2024-02-16 08:19:14+00:00,1,7,7,14,0,False,5,0.0
6157db8a4676d27dcc2d6fbee6a1e941baf8cadd,2024-02-16 09:15:36+00:00,3,9,24,33,0,False,2,0.0
79379cb9960ec9665d8f34b9da639df659e1b860,2024-02-16 10:04:41+00:00,2,3,17,20,0,False,15,0.0
f7ad2e5296c4743b954502823f11c42b81ac176d,2024-02-17 08:47:41+00:00,1,1,25,26,0,False,1,0.0
63b788b1f932d6ab656bdffbc0906a428173c2ac,2024-02-19 01:51:52+00:00,2,9,45,54,0,False,20,0.0
c5e565041aa2119f03eec88a4afa231b972ecef9,2024-02-19 02:08:10+00:00,1,1,11,12,0,False,4,0.0
900ff744e084ab6fb34ba5f82111fba95f80e372,2024-02-19 02:12:48+00:00,2,159,159,318,0,False,0,0.0
8d3bafee217fb21aed1d334c0e4413ab49063118,2024-02-19 02:16:50+00:00,2,2,5,7,0,False,0,0.0
424028fb63de9b183877ae0413845ed9f3295c2f,2024-02-19 02:46:04+00:00,2,38,25,63,0,False,5,0.0
93caf69a2700036790a130ed5701a2e7a1d01b70,2024-02-19 03:09:09+00:00,2,120,140,260,0,False,0,0.0
c269d436578eea81d45608d46e94b44871c98968,2024-02-19 04:35:35+00:00,1,0,5,5,0,False,0,0.0
94f30e233d71c26b38dec7ca0118b9bdd725ae93,2024-02-19 18:06:42+00:00,1,5,32,37,0,False,53,5.8
d917d81d33f22f6c70cf77fd6ef1b8034cec38a7,2024-02-20 06:02:51+00:00,2,143,143,286,0,False,0,0.0
0c50f51e5fa38de4b2d4112d512a8fd6d009901b,2024-02-20 06:53:21+00:00,1,0,111,111,0,False,0,25.34
669fbc8911f9b5243c0e06e6020c03c0ff256925,2024-02-20 09:09:56+00:00,2,0,15,15,0,False,1,0.0
