programming_language,repo_name,commit_id,tool,hash,date,files,deletions,insertions,lines
TypeScript,pancakeswap/pancake-frontend,1407688f836d5a00f3083725f8ed4df3b0ecbec7,copilot-pr,1407688f836d5a00f3083725f8ed4df3b0ecbec7,2023-05-30 10:11:13+08:00,2,4,3,7
TypeScript,pancakeswap/pancake-frontend,26b9367f4f72cd9fa4fba68d29d7f9c0f4b73930,copilot-pr,26b9367f4f72cd9fa4fba68d29d7f9c0f4b73930,2023-05-30 01:54:19+08:00,3,13,9,22
TypeScript,pancakeswap/pancake-frontend,872b38f6565a4a642210e296fd1059ce0fda19bd,copilot-pr,872b38f6565a4a642210e296fd1059ce0fda19bd,2023-05-29 20:40:59+08:00,1,1,8,9
TypeScript,pancakeswap/pancake-frontend,dbbe9ff6deea62f95c145bfb92957348e12eea5a,copilot-pr,dbbe9ff6deea62f95c145bfb92957348e12eea5a,2023-05-29 20:04:54+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,f3951cc29ebd6761f7f613cc3a6a9c53d89c113a,copilot-pr,f3951cc29ebd6761f7f613cc3a6a9c53d89c113a,2023-05-29 19:18:25+08:00,6,4,8,12
TypeScript,pancakeswap/pancake-frontend,a6de24d80110c445a6d66e26cfa6e1df78a7a465,copilot-pr,a6de24d80110c445a6d66e26cfa6e1df78a7a465,2023-05-29 19:09:58+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,9b97c5110dfa62d586eb36db342651d3afebffa9,copilot-pr,9b97c5110dfa62d586eb36db342651d3afebffa9,2023-05-29 17:23:07+08:00,17,718,612,1330
TypeScript,pancakeswap/pancake-frontend,ae0281be7aaa36430d24491bbc5ab6ee65fec881,copilot-pr,ae0281be7aaa36430d24491bbc5ab6ee65fec881,2023-05-29 11:16:19+08:00,1,28,35,63
TypeScript,pancakeswap/pancake-frontend,bad7641299576372d31055d0fc6c82ff6cd5a1ed,copilot-pr,bad7641299576372d31055d0fc6c82ff6cd5a1ed,2023-05-29 10:53:38+08:00,3,6,5,11
TypeScript,pancakeswap/pancake-frontend,e015cc52c4991ac797c62f67c0a08bcb58752d1b,copilot-pr,e015cc52c4991ac797c62f67c0a08bcb58752d1b,2023-05-29 09:15:55+08:00,613,49707,37637,87344
TypeScript,pancakeswap/pancake-frontend,fdc7634052411c7400e2fe56b0affa0c1da92fa7,copilot-pr,fdc7634052411c7400e2fe56b0affa0c1da92fa7,2023-05-26 15:38:03+08:00,1,1,2,3
TypeScript,pancakeswap/pancake-frontend,f9b250ecbb4a771dc39ea56270e40bba89697613,copilot-pr,f9b250ecbb4a771dc39ea56270e40bba89697613,2023-05-26 15:18:18+08:00,1,0,15,15
TypeScript,pancakeswap/pancake-frontend,20418aee8fb5f9b4053f732b6bce5b00229d8295,copilot-pr,20418aee8fb5f9b4053f732b6bce5b00229d8295,2023-05-26 12:04:57+08:00,1,10,47,57
TypeScript,pancakeswap/pancake-frontend,bfece057ce7b94abd76fd95461a3f1ced5cf16a1,copilot-pr,bfece057ce7b94abd76fd95461a3f1ced5cf16a1,2023-05-25 17:50:33+08:00,1,3,3,6
TypeScript,pancakeswap/pancake-frontend,f0a025a781e0e02b552390bc9713abe3297be39b,copilot-pr,f0a025a781e0e02b552390bc9713abe3297be39b,2023-05-25 16:20:32+08:00,2,17,16,33
TypeScript,pancakeswap/pancake-frontend,b86c4aaa5be2c0e9ec07524740a28fa433723fc1,copilot-pr,b86c4aaa5be2c0e9ec07524740a28fa433723fc1,2023-05-25 15:17:44+08:00,1,6,8,14
TypeScript,pancakeswap/pancake-frontend,78276f64566e11a55d7ca879a153dae09f4022ba,copilot-pr,78276f64566e11a55d7ca879a153dae09f4022ba,2023-05-25 14:54:17+08:00,1,2,6,8
TypeScript,pancakeswap/pancake-frontend,b44641250515ac0651085f8aa80891a6a21a1f3e,copilot-pr,b44641250515ac0651085f8aa80891a6a21a1f3e,2023-05-25 09:54:20+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,66cf5a328acd54502676da483eb82c5ca581ea00,copilot-pr,66cf5a328acd54502676da483eb82c5ca581ea00,2023-05-25 09:37:35+08:00,8,12,41,53
TypeScript,pancakeswap/pancake-frontend,230bcd982f67dc45bb0038fa41d64153dabb2513,copilot-pr,230bcd982f67dc45bb0038fa41d64153dabb2513,2023-05-24 13:43:18+08:00,1,1,2,3
TypeScript,pancakeswap/pancake-frontend,98cc45a29f546bcd9a3ad766b217009cb3666b42,copilot-pr,98cc45a29f546bcd9a3ad766b217009cb3666b42,2023-05-24 05:34:41+02:00,7,31,27,58
TypeScript,pancakeswap/pancake-frontend,5baa33fb5e96f2ab3db925dbaec6cff9591ef80f,copilot-pr,5baa33fb5e96f2ab3db925dbaec6cff9591ef80f,2023-05-24 05:33:09+02:00,2,15,0,15
TypeScript,pancakeswap/pancake-frontend,7e904fc6e8e502e772e5b92272be699c6033b755,copilot-pr,7e904fc6e8e502e772e5b92272be699c6033b755,2023-05-24 05:30:41+02:00,1,0,1,1
TypeScript,pancakeswap/pancake-frontend,8bd6797543eb499c58a13d9b786e7de4fb7e0e0f,copilot-pr,8bd6797543eb499c58a13d9b786e7de4fb7e0e0f,2023-05-24 09:44:36+08:00,4,19,8,27
TypeScript,pancakeswap/pancake-frontend,ad62dd88622698fe622d0dd7e0e05d73345c92db,copilot-pr,ad62dd88622698fe622d0dd7e0e05d73345c92db,2023-05-23 18:53:13+08:00,10,54,352,406
TypeScript,pancakeswap/pancake-frontend,84e5baef67169cef5b4754d87618060ecb54f42e,copilot-pr,84e5baef67169cef5b4754d87618060ecb54f42e,2023-05-23 17:47:45+08:00,2,4,8,12
TypeScript,pancakeswap/pancake-frontend,6bed31bab22f0289b4d7f3ae4789d9e2ca8479c1,copilot-pr,6bed31bab22f0289b4d7f3ae4789d9e2ca8479c1,2023-05-23 14:13:12+08:00,2,0,10,10
TypeScript,pancakeswap/pancake-frontend,390db9c9f89da6c09d2b784ff342d602b18679f0,copilot,390db9c9f89da6c09d2b784ff342d602b18679f0,2023-05-23 12:42:53+08:00,2,6,6,12
TypeScript,pancakeswap/pancake-frontend,de16090a2040f49dbec13a7204e41655c96a8e95,copilot-pr,de16090a2040f49dbec13a7204e41655c96a8e95,2023-05-23 12:36:24+08:00,3,7,11,18
TypeScript,pancakeswap/pancake-frontend,eaf9a97a33a4ad0e83d9015fab7b35e4b8bf9b18,copilot-pr,eaf9a97a33a4ad0e83d9015fab7b35e4b8bf9b18,2023-05-23 12:34:38+08:00,1,1,2,3
TypeScript,pancakeswap/pancake-frontend,abc8b16073245a61a3179ae1707f28a95c99713c,copilot-pr,abc8b16073245a61a3179ae1707f28a95c99713c,2023-05-23 09:37:00+08:00,144,5600,5988,11588
TypeScript,pancakeswap/pancake-frontend,bff38ef5ed75ccb23ae0c1c7c3d4f2a370fb2d08,copilot-pr,bff38ef5ed75ccb23ae0c1c7c3d4f2a370fb2d08,2023-05-22 16:38:38+08:00,2,0,15,15
TypeScript,pancakeswap/pancake-frontend,c14fad420bcdac8038970e7130ec8d5571a1db5f,copilot-pr,c14fad420bcdac8038970e7130ec8d5571a1db5f,2023-05-22 16:08:09+08:00,1,1,2,3
TypeScript,pancakeswap/pancake-frontend,e9347e99240ef5e4d5f5df4e0bf4ca92507fa500,copilot-pr,e9347e99240ef5e4d5f5df4e0bf4ca92507fa500,2023-05-22 15:17:07+08:00,33,119,406,525
TypeScript,pancakeswap/pancake-frontend,cd26f37871470010066a86b424b40fb63d6aeb3f,copilot-pr,cd26f37871470010066a86b424b40fb63d6aeb3f,2023-05-22 04:54:49+02:00,5,56,19,75
TypeScript,pancakeswap/pancake-frontend,77ba22193f75a838fde3196f6e37ba1b029c5505,copilot-pr,77ba22193f75a838fde3196f6e37ba1b029c5505,2023-05-19 18:49:45+08:00,4,15,8,23
TypeScript,pancakeswap/pancake-frontend,fb72a46598b775ac2ed6f3f9eef247ccc563166c,copilot-pr,fb72a46598b775ac2ed6f3f9eef247ccc563166c,2023-05-19 18:47:12+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,5a3e410eb8f89819c9a391aa289533110616c612,copilot,5a3e410eb8f89819c9a391aa289533110616c612,2023-05-19 18:11:29+08:00,2,1,28,29
TypeScript,pancakeswap/pancake-frontend,4d52affbb227e8aa5607990d0da38f43a96157f1,copilot-pr,4d52affbb227e8aa5607990d0da38f43a96157f1,2023-05-19 16:40:20+08:00,1,5,2,7
TypeScript,pancakeswap/pancake-frontend,914e334c0392a3dab81d3f95ee63e9aa2a6798ee,copilot,914e334c0392a3dab81d3f95ee63e9aa2a6798ee,2023-05-19 16:18:12+08:00,5,4,52,56
TypeScript,pancakeswap/pancake-frontend,fc0dc8f82f355449bd2f5633d7de184b72f06c85,copilot-pr,fc0dc8f82f355449bd2f5633d7de184b72f06c85,2023-05-19 15:09:09+08:00,12,177,268,445
TypeScript,pancakeswap/pancake-frontend,9e8a6f8ddffd2a2eb54c37cb6d86730029b372c8,copilot,9e8a6f8ddffd2a2eb54c37cb6d86730029b372c8,2023-05-18 17:47:34+08:00,2,8,16,24
TypeScript,pancakeswap/pancake-frontend,d98e7692abb14ce0d349d154c235082c2fb257b6,copilot-pr,d98e7692abb14ce0d349d154c235082c2fb257b6,2023-05-18 17:30:15+08:00,75,650,3134,3784
TypeScript,pancakeswap/pancake-frontend,1584e1e0eccbaf759293bf5b36fe92f9030f71dd,copilot-pr,1584e1e0eccbaf759293bf5b36fe92f9030f71dd,2023-05-18 15:46:10+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,349274569893549bdc6b18db3b55bb20d017f5f2,copilot-pr,349274569893549bdc6b18db3b55bb20d017f5f2,2023-05-18 15:28:33+08:00,1,0,7,7
TypeScript,pancakeswap/pancake-frontend,a8aba93c84c7cd6c915ce87914badc1c923206c9,copilot,a8aba93c84c7cd6c915ce87914badc1c923206c9,2023-05-18 12:28:58+08:00,1,2,0,2
TypeScript,pancakeswap/pancake-frontend,a0e76efb97f708afdd0cf8b947eb57d1e26eaa79,copilot-pr,a0e76efb97f708afdd0cf8b947eb57d1e26eaa79,2023-05-18 08:55:27+08:00,1,17,17,34
TypeScript,pancakeswap/pancake-frontend,1cda00fbc6389444cb5d4e02c6ee599c8b9472dd,copilot-pr,1cda00fbc6389444cb5d4e02c6ee599c8b9472dd,2023-05-17 20:32:40+08:00,1,11,11,22
TypeScript,pancakeswap/pancake-frontend,38170b41f01a0158345e1522df005cfe50a95b6b,copilot-pr,38170b41f01a0158345e1522df005cfe50a95b6b,2023-05-17 16:22:10+08:00,1,0,7,7
TypeScript,pancakeswap/pancake-frontend,7633b34ae88efd71e1bb1132d1b6f355919c2bfb,copilot-pr,7633b34ae88efd71e1bb1132d1b6f355919c2bfb,2023-05-16 16:45:44+08:00,1,0,7,7
TypeScript,pancakeswap/pancake-frontend,1a2b98aea81fd0365d106dfaf58b1e2a3886a871,copilot-pr,1a2b98aea81fd0365d106dfaf58b1e2a3886a871,2023-05-16 08:41:28+02:00,88,267,293,560
TypeScript,pancakeswap/pancake-frontend,0f7f304ff17b5de94b890136de2930f7bf459be7,copilot-pr,0f7f304ff17b5de94b890136de2930f7bf459be7,2023-05-16 10:04:43+08:00,7,276,2691,2967
TypeScript,pancakeswap/pancake-frontend,e3d4a1b530948559eb1c533f19c12465c197d445,copilot-pr,e3d4a1b530948559eb1c533f19c12465c197d445,2023-05-15 13:37:41+08:00,4,31,41,72
TypeScript,pancakeswap/pancake-frontend,ce1c600a9ce326548698e5672c9d94f92849606a,copilot-pr,ce1c600a9ce326548698e5672c9d94f92849606a,2023-05-15 13:37:18+08:00,5,34,24,58
TypeScript,pancakeswap/pancake-frontend,8f34efdb3a295215fccb240d446ca280b8633528,copilot-pr,8f34efdb3a295215fccb240d446ca280b8633528,2023-05-15 09:55:55+08:00,11,70,275,345
TypeScript,pancakeswap/pancake-frontend,c866c0ba126f34ab7bb0a13ce0dec87bb05fd2d5,copilot,c866c0ba126f34ab7bb0a13ce0dec87bb05fd2d5,2023-05-14 08:23:44+08:00,2,2,2,4
TypeScript,pancakeswap/pancake-frontend,6eb9be3def221b8a178764b1f02c31786fdccc8d,copilot-pr,6eb9be3def221b8a178764b1f02c31786fdccc8d,2023-05-12 15:34:38+08:00,1,0,7,7
TypeScript,pancakeswap/pancake-frontend,e18d6039aa8c735e04996ff40ec0c259e3cd5025,copilot-pr,e18d6039aa8c735e04996ff40ec0c259e3cd5025,2023-05-12 12:06:46+08:00,1,2,2,4
TypeScript,pancakeswap/pancake-frontend,79e7033141f566ab683f53b60c6c6d31959c054c,copilot,79e7033141f566ab683f53b60c6c6d31959c054c,2023-05-12 11:06:34+08:00,4,7,14,21
TypeScript,pancakeswap/pancake-frontend,a94fba95c6a10e9b338a53edc6b68e1861788533,copilot-pr,a94fba95c6a10e9b338a53edc6b68e1861788533,2023-05-12 10:58:17+08:00,1,9,45,54
TypeScript,pancakeswap/pancake-frontend,051e8e10621c7b37696dc44d53c5c6a4967eeadd,copilot-pr,051e8e10621c7b37696dc44d53c5c6a4967eeadd,2023-05-10 12:24:02+08:00,2,0,2,2
TypeScript,pancakeswap/pancake-frontend,3e42160ba50dee513e7c78b03181633a50e71ccf,copilot-pr,3e42160ba50dee513e7c78b03181633a50e71ccf,2023-05-10 05:08:07+02:00,19,3411,2,3413
TypeScript,pancakeswap/pancake-frontend,f326dbab6b9429bf29f13146158418d7994c0f89,copilot-pr,f326dbab6b9429bf29f13146158418d7994c0f89,2023-05-10 10:08:51+08:00,3,5,8,13
TypeScript,pancakeswap/pancake-frontend,822f01c46300dab24c4c622c3a8191d4681438b6,copilot-pr,822f01c46300dab24c4c622c3a8191d4681438b6,2023-05-10 09:00:32+07:00,4,43,1,44
TypeScript,pancakeswap/pancake-frontend,dddbdffe46d089c91665ee9b58b1fb83204037eb,copilot-pr,dddbdffe46d089c91665ee9b58b1fb83204037eb,2023-05-09 21:59:06+07:00,2,5,8,13
TypeScript,pancakeswap/pancake-frontend,155a670ffdb6048fb2d4cd468e9fd1e8df5f42e1,copilot-pr,155a670ffdb6048fb2d4cd468e9fd1e8df5f42e1,2023-05-09 16:21:11+08:00,15,257,253,510
TypeScript,pancakeswap/pancake-frontend,4c3be071c12f0465a0bf07648179cddc142d836e,copilot-pr,4c3be071c12f0465a0bf07648179cddc142d836e,2023-05-09 15:13:53+08:00,3,8,29,37
TypeScript,pancakeswap/pancake-frontend,b8cd9a95da5740bf1cb51030f7475f25c274dde7,copilot-pr,b8cd9a95da5740bf1cb51030f7475f25c274dde7,2023-05-08 15:40:37+02:00,37,1608,173,1781
TypeScript,pancakeswap/pancake-frontend,d0c44bd629d30f09381eac34143ebbb9f251b4a2,copilot,d0c44bd629d30f09381eac34143ebbb9f251b4a2,2023-05-08 20:29:18+08:00,1,11,11,22
TypeScript,pancakeswap/pancake-frontend,0903c56350319d11472b4340b676d82a3ce0cc15,copilot-pr,0903c56350319d11472b4340b676d82a3ce0cc15,2023-05-08 14:45:46+08:00,5,5,4,9
TypeScript,pancakeswap/pancake-frontend,468d5f1ebcb6c4d2cf822b5eee0a9c04e07cda13,copilot-pr,468d5f1ebcb6c4d2cf822b5eee0a9c04e07cda13,2023-05-08 12:54:18+08:00,3,6,9,15
TypeScript,pancakeswap/pancake-frontend,49689c5c14c4694412d06afebfc5e5dcdb4fc857,copilot-pr,49689c5c14c4694412d06afebfc5e5dcdb4fc857,2023-05-08 12:51:29+08:00,14,32,92,124
TypeScript,pancakeswap/pancake-frontend,82fd915ac250a87d3b3f666c9adf77538aa8f1b3,copilot-pr,82fd915ac250a87d3b3f666c9adf77538aa8f1b3,2023-05-08 10:09:19+08:00,29,113,65,178
TypeScript,pancakeswap/pancake-frontend,365fad5bec888b3be9301276f2d8132b5aab7cc2,copilot-pr,365fad5bec888b3be9301276f2d8132b5aab7cc2,2023-05-07 22:24:47+08:00,1,1,5,6
TypeScript,pancakeswap/pancake-frontend,5cd1fb4555f74fa1442131cc29619c61deb02385,copilot,5cd1fb4555f74fa1442131cc29619c61deb02385,2023-05-05 22:25:26+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,e154d314b7385b197c8dbcfddb6d0678442dac00,copilot-pr,e154d314b7385b197c8dbcfddb6d0678442dac00,2023-05-05 17:52:09+08:00,1,11,27,38
TypeScript,pancakeswap/pancake-frontend,d679febae3d08494a8dd420933f163856e75df10,copilot,d679febae3d08494a8dd420933f163856e75df10,2023-05-05 15:58:32+08:00,1,0,1,1
TypeScript,pancakeswap/pancake-frontend,98ad23f4652ae29e256d0b0f9c7c511657fa0c60,copilot-pr,98ad23f4652ae29e256d0b0f9c7c511657fa0c60,2023-05-05 15:27:48+08:00,1,0,8,8
TypeScript,pancakeswap/pancake-frontend,ba82c8098540e22e6632db51ae22af6c0352a341,copilot-pr,ba82c8098540e22e6632db51ae22af6c0352a341,2023-05-05 06:26:47+02:00,64,4059,14,4073
TypeScript,pancakeswap/pancake-frontend,e367ce8204f29e30981430c14038724fdf3213e2,copilot-pr,e367ce8204f29e30981430c14038724fdf3213e2,2023-05-05 10:49:51+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,e816be84f67264b801aacc34ebb4ee955fbe28d6,copilot-pr,e816be84f67264b801aacc34ebb4ee955fbe28d6,2023-05-05 09:35:35+07:00,5,4,51,55
TypeScript,pancakeswap/pancake-frontend,5414d71980025d13d228a32d8d55df10849ac1b0,copilot-pr,5414d71980025d13d228a32d8d55df10849ac1b0,2023-05-04 23:48:21+08:00,1,2,2,4
TypeScript,pancakeswap/pancake-frontend,c8bc8b3efccc56e789a8aebfcda7fd0e9c7985fc,copilot-pr,c8bc8b3efccc56e789a8aebfcda7fd0e9c7985fc,2023-05-04 13:19:52+08:00,2,4,20,24
TypeScript,pancakeswap/pancake-frontend,ad097847bb45efe83ea36a3ce4edd8ed25b9ca10,copilot-pr,ad097847bb45efe83ea36a3ce4edd8ed25b9ca10,2023-05-04 11:30:40+08:00,6,60,84,144
TypeScript,pancakeswap/pancake-frontend,90e5bcf8686b2b1a038d0c2d3ce7e768a60bd686,copilot-pr,90e5bcf8686b2b1a038d0c2d3ce7e768a60bd686,2023-05-03 08:36:12+02:00,21,64,1574,1638
TypeScript,pancakeswap/pancake-frontend,1ca9376d14512ed4d0659de3103641e091b6dc72,copilot,1ca9376d14512ed4d0659de3103641e091b6dc72,2023-05-03 14:04:22+08:00,5,9,23,32
TypeScript,pancakeswap/pancake-frontend,c58a1103a4991b1608e9bf21edb45281be3547cf,copilot-pr,c58a1103a4991b1608e9bf21edb45281be3547cf,2023-05-03 12:12:57+08:00,13,80,49,129
TypeScript,pancakeswap/pancake-frontend,7975d3ee1096450cd968787c202289c5802c44d2,copilot-pr,7975d3ee1096450cd968787c202289c5802c44d2,2023-05-03 10:27:15+08:00,5,12,18,30
TypeScript,pancakeswap/pancake-frontend,e0d323db2b7400747cde64441fa1378f12abddc8,copilot-pr,e0d323db2b7400747cde64441fa1378f12abddc8,2023-05-03 09:54:22+08:00,254,23018,25285,48303
TypeScript,pancakeswap/pancake-frontend,798d9f891ec11067a17a5fdbaf5f7e926a7bf5f0,copilot-pr,798d9f891ec11067a17a5fdbaf5f7e926a7bf5f0,2023-05-02 17:50:42+08:00,2,8,8,16
TypeScript,pancakeswap/pancake-frontend,4dd7eb54820f79c73d9dee8a4d61dc14a6ee9db2,copilot-pr,4dd7eb54820f79c73d9dee8a4d61dc14a6ee9db2,2023-05-02 14:27:45+08:00,1,0,9,9
TypeScript,pancakeswap/pancake-frontend,8ca3e1b3fa6a4da14dfbc54fec4d8b1cff607914,copilot-pr,8ca3e1b3fa6a4da14dfbc54fec4d8b1cff607914,2023-05-02 13:42:08+08:00,3,16,3,19
TypeScript,pancakeswap/pancake-frontend,b5dbd2921402a7efcab5cd5867b933db5500d995,copilot-pr,b5dbd2921402a7efcab5cd5867b933db5500d995,2023-05-02 13:40:42+08:00,180,1877,1306,3183
TypeScript,pancakeswap/pancake-frontend,b56c6a31fb7d0c045ac583a8abbfa96b851578ac,copilot-pr,b56c6a31fb7d0c045ac583a8abbfa96b851578ac,2023-05-02 12:12:22+08:00,25,301,1005,1306
TypeScript,pancakeswap/pancake-frontend,05c93da9f6f3aeb099fc72d9a69c32ea5ccd5351,copilot-pr,05c93da9f6f3aeb099fc72d9a69c32ea5ccd5351,2023-05-02 06:10:40+02:00,7,21,21,42
TypeScript,pancakeswap/pancake-frontend,57f93ae114c845fe11cd46681ca57b2bf56cf549,copilot-pr,57f93ae114c845fe11cd46681ca57b2bf56cf549,2023-05-02 11:27:20+08:00,1,2,11,13
TypeScript,pancakeswap/pancake-frontend,45caa97e92882d0bba05b03f80b311f83b4b1a6f,copilot-pr,45caa97e92882d0bba05b03f80b311f83b4b1a6f,2023-05-02 11:18:33+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,9b3c829e2c429b87e119d139b3494eb3318f4c3a,copilot-pr,9b3c829e2c429b87e119d139b3494eb3318f4c3a,2023-05-02 11:16:48+08:00,3,2,102,104
TypeScript,pancakeswap/pancake-frontend,5778cb7a18f8c913f06553a42da325a0108d54a4,copilot-pr,5778cb7a18f8c913f06553a42da325a0108d54a4,2023-05-02 11:15:45+08:00,1,11,13,24
TypeScript,pancakeswap/pancake-frontend,8660607be857b461bd0d251d21ccd5a080a62405,copilot-pr,8660607be857b461bd0d251d21ccd5a080a62405,2023-05-02 11:14:23+08:00,1,0,8,8
TypeScript,pancakeswap/pancake-frontend,9d639e6e5d664970c8c960711ee950ad046c9d82,copilot-pr,9d639e6e5d664970c8c960711ee950ad046c9d82,2023-05-02 09:51:04+08:00,4,16,26,42
TypeScript,pancakeswap/pancake-frontend,9bee15cad7b57997c75b5236c6a0c6f6a612fa67,copilot-pr,9bee15cad7b57997c75b5236c6a0c6f6a612fa67,2023-05-02 09:50:42+08:00,2,0,6,6
TypeScript,pancakeswap/pancake-frontend,39fcf6b10839b05aa0be3ab7ee8f7015173b5113,copilot-pr,39fcf6b10839b05aa0be3ab7ee8f7015173b5113,2023-04-30 17:07:49+08:00,3,4,12,16
TypeScript,pancakeswap/pancake-frontend,1ebbb2e5eddfcbc397429e7db75b0caec1a61244,copilot,1ebbb2e5eddfcbc397429e7db75b0caec1a61244,2023-04-30 11:42:33+08:00,3,0,41,41
TypeScript,pancakeswap/pancake-frontend,f1f02fd0cfedb82cfe92b9e0ae68d990c5cef034,copilot-pr,f1f02fd0cfedb82cfe92b9e0ae68d990c5cef034,2023-04-29 23:41:51+08:00,2,3,10,13
TypeScript,pancakeswap/pancake-frontend,f496d39514256c3ddcf2fe711c2a31b53549f94a,copilot,f496d39514256c3ddcf2fe711c2a31b53549f94a,2023-04-29 21:58:38+08:00,2,2,2,4
TypeScript,pancakeswap/pancake-frontend,c8281cdad0f8721a21db975bfbccb4ff4bdd31ae,copilot-pr,c8281cdad0f8721a21db975bfbccb4ff4bdd31ae,2023-04-29 10:02:40+08:00,5,45,25,70
TypeScript,pancakeswap/pancake-frontend,c17e941ac4dd3277ef5bab0f3924b7d4d358d279,copilot-pr,c17e941ac4dd3277ef5bab0f3924b7d4d358d279,2023-04-28 21:17:36+07:00,1,1,5,6
TypeScript,pancakeswap/pancake-frontend,8b37e477c33e18b11480b69cc277a6ebd0c8a187,copilot-pr,8b37e477c33e18b11480b69cc277a6ebd0c8a187,2023-04-28 19:18:19+08:00,13,1,302,303
TypeScript,pancakeswap/pancake-frontend,c87f14ca8119d6ad14d0abc2be64fa89a58d561e,copilot-pr,c87f14ca8119d6ad14d0abc2be64fa89a58d561e,2023-04-28 16:44:10+08:00,1,4,5,9
TypeScript,pancakeswap/pancake-frontend,3d39a50170ce0ee989f7ba08afc58abf0184cc26,copilot-pr,3d39a50170ce0ee989f7ba08afc58abf0184cc26,2023-04-28 14:52:14+08:00,1,0,8,8
TypeScript,pancakeswap/pancake-frontend,3e5007057527783d47ede5c0102ea61da702323d,copilot-pr,3e5007057527783d47ede5c0102ea61da702323d,2023-04-28 07:33:23+02:00,1,7,7,14
TypeScript,pancakeswap/pancake-frontend,34d22832143b06e36286ab637942eb983dbfb75c,copilot-pr,34d22832143b06e36286ab637942eb983dbfb75c,2023-04-28 13:13:24+08:00,4,0,32,32
TypeScript,pancakeswap/pancake-frontend,5a56ed57cdaba16f357ba2c8d67735ad84822480,copilot-pr,5a56ed57cdaba16f357ba2c8d67735ad84822480,2023-04-28 13:10:23+08:00,1,2,5,7
TypeScript,pancakeswap/pancake-frontend,09413fdd4162a1341eda6094172f05d4bd03e3b6,copilot-pr,09413fdd4162a1341eda6094172f05d4bd03e3b6,2023-04-28 12:53:47+08:00,2,24,25,49
TypeScript,pancakeswap/pancake-frontend,4c06584bf5fb2fe2d69c1ad86790ac1bb9e9cff6,copilot-pr,4c06584bf5fb2fe2d69c1ad86790ac1bb9e9cff6,2023-04-28 06:03:47+02:00,1,5,0,5
TypeScript,pancakeswap/pancake-frontend,8cda255a6ffb3bd26b95c270b52fdf822807a31d,copilot-pr,8cda255a6ffb3bd26b95c270b52fdf822807a31d,2023-04-28 11:43:21+08:00,3,6,39,45
TypeScript,pancakeswap/pancake-frontend,a44cd52c5523b730609a4249119b4815d11320d9,copilot-pr,a44cd52c5523b730609a4249119b4815d11320d9,2023-04-27 20:38:10+08:00,7,43,137,180
TypeScript,pancakeswap/pancake-frontend,763c58c9283078ac12f81271b9a76c4081898861,copilot-pr,763c58c9283078ac12f81271b9a76c4081898861,2023-04-27 12:53:53+08:00,1,0,8,8
TypeScript,pancakeswap/pancake-frontend,64fed15aa010bc02fc6f6ad5eb4ec67b7bd6d768,copilot-pr,64fed15aa010bc02fc6f6ad5eb4ec67b7bd6d768,2023-04-26 18:50:25+08:00,3,5,0,5
TypeScript,pancakeswap/pancake-frontend,286a6f90b0b3c0aa76ca42c28cb57e8de5ab6870,copilot-pr,286a6f90b0b3c0aa76ca42c28cb57e8de5ab6870,2023-04-26 16:28:12+08:00,1,0,8,8
TypeScript,pancakeswap/pancake-frontend,26dcd4a7e3529018fc74c385dfd312ba4ac4018c,copilot-pr,26dcd4a7e3529018fc74c385dfd312ba4ac4018c,2023-04-26 15:24:46+08:00,2,4,12,16
TypeScript,pancakeswap/pancake-frontend,b757d5efeeecd98f1f231676aabd389d399f692f,copilot-pr,b757d5efeeecd98f1f231676aabd389d399f692f,2023-04-26 14:37:43+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,27147189c8457b5570dfbe6958764e53a56facc0,copilot-pr,27147189c8457b5570dfbe6958764e53a56facc0,2023-04-25 19:10:22+08:00,1,0,16,16
TypeScript,pancakeswap/pancake-frontend,68bec4a755cb926d4e39f8dd58290768b4e37500,copilot-pr,68bec4a755cb926d4e39f8dd58290768b4e37500,2023-04-25 18:58:37+08:00,3,1,33,34
TypeScript,pancakeswap/pancake-frontend,a613d8fe8396eed60132553fd2ca8677b8d3c9bf,copilot-pr,a613d8fe8396eed60132553fd2ca8677b8d3c9bf,2023-04-25 18:57:39+08:00,2,0,24,24
TypeScript,pancakeswap/pancake-frontend,711e076fcd7d01ec5c5c061dc321a3bae5a0066f,copilot-pr,711e076fcd7d01ec5c5c061dc321a3bae5a0066f,2023-04-25 17:14:03+08:00,2,47,46,93
TypeScript,pancakeswap/pancake-frontend,0eb14fd0ad61c0c70aafd8ab70094b3fd18b3a39,copilot-pr,0eb14fd0ad61c0c70aafd8ab70094b3fd18b3a39,2023-04-25 16:03:27+08:00,1,1,40,41
TypeScript,pancakeswap/pancake-frontend,aec463284e144a3f07bd21087e7899ddd6861b48,copilot-pr,aec463284e144a3f07bd21087e7899ddd6861b48,2023-04-25 14:58:09+08:00,1,2,8,10
